Time,S_H1,S_H2,S_H3,S_H4,S_A,E_H1,E_H2,E_H3,E_H4,E_A,I1_H1,I1_H2,I1_H3,I1_H4,I1_A,I2_H1,I2_H2,I2_H3,I2_H4,I2_A,R_H1,R_H2,R_H3,R_H4,R_A,P_V,S_V,G_V,E1_V,E2_V,E3_V,I_V
2019.6301369863,3758.70936576385,0,0,68.54871046468,0,1634.11755421259,0,0,222.65298709855,0,60698.0211788433,0,0,7712.95181130772,0,25514.7259543149,0,0,3194.06105779831,0,21591.0945385325,0,0,2810.55963866369,0,137387.296465909,10513.26128467,107873.18047285,2004.03131871263,1548.80674068243,1197.35663374217,4073.83928463679
2019.63287671233,3765.70936576385,0,0,73.54871046468,0,1625.11755421259,0,0,217.65298709855,0,60707.0211788433,0,0,7716.95181130772,0,25520.7259543149,0,0,3196.06105779831,0,21578.0945385325,0,0,2804.55963866369,0,137387.296138106,10513.2612339496,107873.009283024,2004.37978992147,1548.78920146114,1197.2872460175,4073.75218925665
2019.63561643836,3728.70936576385,0,0,82.54871046468,0,1651.11755421259,0,0,215.65298709855,0,60717.0211788433,0,0,7715.95181130772,0,25501.7259543149,0,0,3198.06105779831,0,21598.0945385325,0,0,2796.55963866369,0,137387.295985835,10513.2611932212,107872.84768589,2004.67875726979,1548.8059448354,1197.22652238203,4073.66111035985
2019.63835616438,3707.70936576385,0,0,65.54871046468,0,1662.11755421259,0,0,229.65298709855,0,60735.0211788433,0,0,7709.95181130772,0,25498.7259543149,0,0,3203.06105779831,0,21593.0945385325,0,0,2800.55963866369,0,137387.2959534,10513.2611628372,107872.676524046,2004.95311955492,1548.84873541368,1197.17623256179,4073.56713579771
2019.64109589041,3688.70936576385,0,0,69.54871046468,0,1648.11755421259,0,0,230.65298709855,0,60753.0211788433,0,0,7703.95181130772,0,25491.7259543149,0,0,3210.06105779831,0,21615.0945385325,0,0,2794.55963866369,0,137387.296006033,10513.2611420066,107872.481457655,2005.22039010749,1548.91252909335,1197.13730688371,4073.47145269299
2019.64383561644,3695.70936576385,0,0,77.54871046468,0,1633.11755421259,0,0,220.65298709855,0,60762.0211788433,0,0,7711.95181130772,0,25494.7259543149,0,0,3214.06105779831,0,21611.0945385325,0,0,2784.55963866369,0,137387.296122955,10513.2611295438,107872.144203753,2005.59750041469,1548.99810627699,1197.11027783474,4073.37528428376
2019.64657534247,3717.70936576385,0,0,82.54871046468,0,1625.11755421259,0,0,209.65298709855,0,60735.0211788433,0,0,7719.95181130772,0,25504.7259543149,0,0,3210.06105779831,0,21614.0945385325,0,0,2786.55963866369,0,137387.29634264,10513.2611248791,107871.802996643,2005.93973019336,1549.10830853231,1197.09603176118,4073.27987856523
2019.64931506849,3732.70936576385,0,0,84.54871046468,0,1637.11755421259,0,0,204.65298709855,0,60717.0211788433,0,0,7719.95181130772,0,25512.7259543149,0,0,3217.06105779831,0,21597.0945385325,0,0,2782.55963866369,0,137387.296627272,10513.2611275609,107871.414232083,2006.29426902648,1549.23831532948,1197.09505632361,4073.1865285774
2019.65205479452,3731.70936576385,0,0,80.54871046468,0,1645.11755421259,0,0,207.65298709855,0,60728.0211788433,0,0,7723.95181130772,0,25510.7259543149,0,0,3209.06105779831,0,21581.0945385325,0,0,2787.55963866369,0,137387.296967878,10513.2611367539,107871.064864933,2006.5762314987,1549.38385294658,1197.10746779479,4073.09651394236
2019.65479452055,3729.70936576385,0,0,80.54871046468,0,1667.11755421259,0,0,198.65298709855,0,60710.0211788433,0,0,7733.95181130772,0,25510.7259543149,0,0,3206.06105779831,0,21579.0945385325,0,0,2789.55963866369,0,137387.297316243,10513.2611511786,107870.681593281,2006.86533670148,1549.53872709128,1197.13271138302,4073.01106090501
2019.65753424658,3742.70936576385,0,0,85.54871046468,0,1669.11755421259,0,0,199.65298709855,0,60745.0211788433,0,0,7729.95181130772,0,25487.7259543149,0,0,3212.06105779831,0,21552.0945385325,0,0,2781.55963866369,0,137387.29767065,10513.261169402,107870.268528772,2007.15766311431,1549.70232065108,1197.17006521022,4072.93128725139
2019.6602739726,3743.70936576385,0,0,85.54871046468,0,1666.11755421259,0,0,202.65298709855,0,60739.0211788433,0,0,7728.95181130772,0,25490.7259543149,0,0,3212.06105779831,0,21557.0945385325,0,0,2779.55963866369,0,137387.298027878,10513.2611903685,107869.883704568,2007.39713294788,1549.87188180672,1197.21877923733,4072.85820384183
2019.66301369863,3753.70936576385,0,0,86.54871046468,0,1657.11755421259,0,0,196.65298709855,0,60740.0211788433,0,0,7733.95181130772,0,25509.7259543149,0,0,3205.06105779831,0,21536.0945385325,0,0,2786.55963866369,0,137387.298358535,10513.2612129422,107869.498402953,2007.61776381303,1550.04272611633,1197.27775324964,4072.79270305067
2019.66575342466,3755.70936576385,0,0,83.54871046468,0,1655.11755421259,0,0,195.65298709855,0,60737.0211788433,0,0,7732.95181130772,0,25539.7259543149,0,0,3207.06105779831,0,21509.0945385325,0,0,2789.55963866369,0,137387.298654798,10513.2612359176,107869.068912399,2007.86460079747,1550.21444605155,1197.34577907089,4072.73553132653
2019.66849315068,3754.70936576385,0,0,86.54871046468,0,1674.11755421259,0,0,196.65298709855,0,60730.0211788433,0,0,7734.95181130772,0,25512.7259543149,0,0,3205.06105779831,0,21525.0945385325,0,0,2785.55963866369,0,137387.298932015,10513.2612585628,107868.709423645,2008.02426445077,1550.38549319437,1197.4218485331,4072.68729752604
2019.67123287671,3726.70936576385,0,0,91.54871046468,0,1659.11755421259,0,0,194.65298709855,0,60743.0211788433,0,0,7736.95181130772,0,25526.7259543149,0,0,3208.06105779831,0,21541.0945385325,0,0,2777.55963866369,0,137387.299148853,10513.2612800191,107868.262294838,2008.25960662559,1550.55321114315,1197.50461920499,4072.64848446888
2019.67397260274,3742.70936576385,0,0,90.54871046468,0,1629.11755421259,0,0,200.65298709855,0,60756.0211788433,0,0,7737.95181130772,0,25531.7259543149,0,0,3206.06105779831,0,21537.0945385325,0,0,2773.55963866369,0,137387.299349383,10513.2612997918,107867.809263616,2008.4837172518,1550.72231030035,1197.59326019898,4072.61943703828
2019.67671232877,3737.70936576385,0,0,86.54871046468,0,1583.11755421259,0,0,194.65298709855,0,60814.0211788433,0,0,7743.95181130772,0,25521.7259543149,0,0,3213.06105779831,0,21540.0945385325,0,0,2770.55963866369,0,137387.299528683,10513.2613179521,107867.150920558,2008.89252917611,1550.89840801776,1197.68727711225,4072.60043274267
2019.67945205479,3754.70936576385,0,0,77.54871046468,0,1557.11755421259,0,0,199.65298709855,0,60841.0211788433,0,0,7750.95181130772,0,25529.7259543149,0,0,3210.06105779831,0,21514.0945385325,0,0,2770.55963866369,0,137387.299776567,10513.2613356165,107866.411277415,2009.34727785065,1551.09367699353,1197.78741083416,4072.59173757578
2019.68219178082,3751.70936576385,0,0,74.54871046468,0,1526.11755421259,0,0,204.65298709855,0,60866.0211788433,0,0,7737.95181130772,0,25530.7259543149,0,0,3220.06105779831,0,21522.0945385325,0,0,2771.55963866369,0,137387.300100728,10513.2613546293,107865.682546422,2009.75457856964,1551.30688804457,1197.89476182262,4072.59371616423
2019.68493150685,3777.70936576385,0,0,78.54871046468,0,1524.11755421259,0,0,212.65298709855,0,60846.0211788433,0,0,7729.95181130772,0,25539.7259543149,0,0,3221.06105779831,0,21509.0945385325,0,0,2766.55963866369,0,137387.30046254,10513.2613758749,107865.069042263,2010.01865829683,1551.52781972507,1198.0097296727,4072.6068046924
2019.68767123288,3804.70936576385,0,0,69.54871046468,0,1519.11755421259,0,0,223.65298709855,0,60849.0211788433,0,0,7728.95181130772,0,25524.7259543149,0,0,3215.06105779831,0,21499.0945385325,0,0,2771.55963866369,0,137387.300784099,10513.2613985788,107864.568941522,2010.1565021934,1551.74219963057,1198.13138101788,4072.63140531758
