Time,S_H1,S_H2,S_H3,S_H4,S_A,E_H1,E_H2,E_H3,E_H4,E_A,I1_H1,I1_H2,I1_H3,I1_H4,I1_A,I2_H1,I2_H2,I2_H3,I2_H4,I2_A,R_H1,R_H2,R_H3,R_H4,R_A,P_V,S_V,G_V,E1_V,E2_V,E3_V,I_V
2010.70543572617,116346.252803709,0,0,10146.0121098721,127205.442797,6.38687424814737,0,0,4.86755500760954,0,111.064898315626,0,0,213.369351660047,0,35.5884254469307,0,0,126.795528173667,0,114.391720735893,0,0,100.713529830601,0,137387.178447137,10511.7682310802,116682.512458361,3.60702229777044,2.79490385312292,2.16599221326297,7.5018061610553
2010.71083181269,116346.586369153,0,0,10146.4567628504,127205.442797,6.38003236442035,0,0,4.8619154726666,0,111.586646563964,0,0,213.16068779655,0,35.7434573325972,0,0,126.664177960521,0,113.38821704236,0,0,100.61453046388,0,137387.17844714,10514.3784281628,116679.916824208,3.60406953234492,2.79299497367932,2.16432344000589,7.49377365227825
2010.71622789922,116346.909223806,0,0,10146.9010064798,127205.442797,6.3732082944574,0,0,4.85638431101926,0,112.104819319921,0,0,212.952092845528,0,35.8992950377275,0,0,126.533009655133,0,112.39817599838,0,0,100.515581252452,0,137387.178447143,10516.3618100181,116677.947798147,3.60119058446168,2.79105420391386,2.16267545723774,7.48588556120312
2010.72162398575,116347.221501468,0,0,10147.3448219881,127205.442797,6.36642601285006,0,0,4.85096482296101,0,112.619434926767,0,0,212.743582533857,0,36.0559194093778,0,0,126.402022225193,0,111.421440639121,0,0,100.416682973901,0,137387.178447146,10513.7517727701,116680.571665464,3.5988580213354,2.78887219015679,2.16113932660037,7.47810620242385
2010.72702007228,116347.523348915,0,0,10147.7882019379,127205.442797,6.35968612546265,0,0,4.84564598326924,0,113.130520204621,0,0,212.53517553217,0,36.2133114549564,0,0,126.271214691552,0,110.457855756097,0,0,100.317836399129,0,137387.178447148,10512.605174429,116681.732077003,3.59635046777044,2.78676756003087,2.15957308242847,7.47047143574884
2010.7324161588,116347.814904844,0,0,10148.2311341409,127205.442797,6.35299660901614,0,0,4.84042371862199,0,113.638100704853,0,0,212.326888232775,0,36.3714524371283,0,0,126.140586151976,0,109.507267860987,0,0,100.219042299679,0,137387.178447151,10513.7431480775,116680.607975154,3.59357063333743,2.78478323299196,2.15795682885831,7.46298005419172
2010.73781224533,116348.096302434,0,0,10148.6736035868,127205.442797,6.34637001246343,0,0,4.83529845979678,0,114.142200973674,0,0,212.118735275646,0,36.5303238733088,0,0,126.010135774656,0,108.569525162545,0,0,100.12030144708,0,137387.178447154,10514.6078476442,116679.757002537,3.590822760385,2.78278464760115,2.15634927707699,7.45560711658939
2010.74443605207,116348.428031117,0,0,10149.2160909871,127205.442797,6.33833601918872,0,0,4.82913915344957,0,114.756274043268,0,0,211.863427733308,0,36.7263136430657,0,0,125.850247713077,0,107.435767633788,0,0,99.9991689570256,0,137387.178447157,10512.2393528643,116682.141908246,3.58785618798579,2.78015133937647,2.15445794407319,7.44668740528124
2010.75105985881,116348.74490985,0,0,10149.7578456808,127205.442797,6.33040789581525,0,0,4.82311195219753,0,115.365196337876,0,0,211.60837199634,0,36.9233432613276,0,0,125.690625639799,0,106.320865111305,0,0,99.8781192748173,0,137387.17844716,10511.4129114703,116682.984725647,3.58470644381667,2.77759872749839,2.15253289107188,7.43793881060541
2010.75768366554,116349.047188161,0,0,10150.2988507909,127205.442797,6.32258599647864,0,0,4.81720805763685,0,115.969021162299,0,0,211.353593505996,0,37.1213799576284,0,0,125.531268376357,0,105.224547178365,0,0,99.7571538131334,0,137387.178447164,10513.7455654603,116680.66855653,3.58118241637356,2.77521148089511,2.15053613572583,7.42936197018859
2010.76430747228,116349.335105633,0,0,10150.8390848411,127205.442797,6.31487994436078,0,0,4.8114265581287,0,116.567798272075,0,0,211.09911429256,0,37.3203915247815,0,0,125.372174869777,0,104.146547081727,0,0,99.6362739824211,0,137387.178447167,10515.2116576658,116679.218737654,3.57776120601194,2.77277885498713,2.14856042423086,7.42091819149592
2010.77186666362,116349.646436496,0,0,10151.4546385028,127205.442797,6.30624052769508,0,0,4.80497963966995,0,117.245027437122,0,0,210.8090899975,0,37.5486572097228,0,0,125.190935944348,0,102.938360785999,0,0,99.4984304597096,0,137387.17844717,10508.7685577773,116685.679584768,3.57481613602093,2.76957880356396,2.14649402546712,7.41138249039262
2010.77942585496,116349.939745814,0,0,10152.0691515205,127205.442797,6.29773862240371,0,0,4.79866642747973,0,117.915829668964,0,0,210.519516169421,0,37.7781049771033,0,0,125.010038063446,0,101.75330337335,0,0,99.3607023631523,0,137387.178447174,10506.8394207236,116687.626681085,3.57133915245891,2.76661443299046,2.14432418180514,7.40203442890555
2010.7869850463,116350.215394991,0,0,10152.6826100787,127205.442797,6.28935933799207,0,0,4.79246989471445,0,118.580283135535,0,0,210.230422661561,0,38.0086893966394,0,0,124.829480152069,0,100.590995594896,0,0,99.223091756955,0,137387.178447178,10515.0861068507,116679.398640848,3.56666308770804,2.76418122646159,2.14192015934712,7.39290183617622
2010.79454423764,116350.47371466,0,0,10153.2949816688,127205.442797,6.28112267289474,0,0,4.7864000029719,0,119.238455130397,0,0,209.941830865245,0,38.240365936827,0,0,124.649261306385,0,99.4510640557251,0,0,99.0856007005863,0,137387.178447181,10519.7697166246,116674.733250405,3.56240890606679,2.76156305851614,2.13959871277761,7.38387630519802
2010.80139942658,116350.69326243,0,0,10153.8493531313,127205.442797,6.27379758353461,0,0,4.78101750458374,0,119.829952880091,0,0,209.680565238823,0,38.4513736554489,0,0,124.48611912834,0,98.4363359068586,0,0,98.9610195409531,0,137387.178447184,10506.4950155513,116688.022935272,3.56061507659672,2.75827754420448,2.1378972627657,7.37567330877101
2010.80825461553,116350.899113278,0,0,10154.4028183324,127205.442797,6.26655878862616,0,0,4.7757101954184,0,120.416401003592,0,0,209.419751479531,0,38.6632115192498,0,0,124.323254648072,0,97.4394378664406,0,0,98.8365398886042,0,137387.178447187,10502.0441242421,116692.489434113,3.55778506391771,2.75545153094449,2.13599346855303,7.36762559980939
2010.81510980447,116351.09153253,0,0,10154.9553773495,127205.442797,6.25938363576039,0,0,4.77045903184217,0,120.997854515622,0,0,209.159407482014,0,38.8758480195883,0,0,124.160667437262,0,96.4601037546012,0,0,98.71216324332,0,137387.17844719,10516.2386546451,116678.311940752,3.55276579590888,2.75359534619768,2.13366172244121,7.3597957604809
2010.82196499342,116351.270736074,0,0,10155.5069956036,127205.442797,6.25231010121815,0,0,4.76529135625534,0,121.574352902729,0,0,208.899539289813,0,39.0892522435057,0,0,123.998357187748,0,95.4980711344803,0,0,98.5878911065361,0,137387.178447194,10524.9285141967,116669.63858505,3.54839552554429,2.75145480101886,2.1314568872984,7.35200756471611
2010.82745435053,116351.40485418,0,0,10155.9480112053,127205.442797,6.24673942556671,0,0,4.76122804224704,0,122.032443775549,0,0,208.691794679604,0,39.2606707236822,0,0,123.868585242352,0,94.7400143513199,0,0,98.488455374459,0,137387.178447196,10514.6341800951,116679.944672668,3.54692327343671,2.74884625786868,2.1300879394949,7.3457037938679
2010.83294370764,116351.530793823,0,0,10156.3884238715,127205.442797,6.24121140443629,0,0,4.757199810761,0,122.487416219285,0,0,208.484371926086,0,39.4325465359001,0,0,123.738990578276,0,93.9927544729701,0,0,98.3890883573351,0,137387.178447198,10510.1931584609,116684.397876085,3.54476564686419,2.74654208814233,2.12858537194153,7.33948637709866
2010.83843306475,116351.648683604,0,0,10156.828233556,127205.442797,6.23571725365431,0,0,4.7531995327772,0,122.939295255807,0,0,208.277277553921,0,39.6048644826869,0,0,123.609573096781,0,93.2561618597877,0,0,98.2897908045277,0,137387.178447201,10515.1434094412,116679.460524206,3.54150908820131,2.74472544450775,2.12686824271106,7.33337761026042
2010.84392242186,116351.758631531,0,0,10157.2674257006,127205.442797,6.23027342364959,0,0,4.74923936786949,0,123.388099567946,0,0,208.070513268845,0,39.7776095954952,0,0,123.480332741189,0,92.5301083380208,0,0,98.1905634654328,0,137387.178447203,10518.8258130143,116675.790872915,3.53840269392677,2.74284444378953,2.12518067059644,7.32730029780192
2010.84899350064,116351.853241025,0,0,10157.6725942174,127205.442797,6.22529815625517,0,0,4.74562321438492,0,123.799990610625,0,0,207.879799413141,0,39.9375586476764,0,0,123.361097606638,0,91.8686340168805,0,0,98.0989600923892,0,137387.178447206,10514.8449156532,116679.782914249,3.5363989354055,2.74072578071967,2.1237912393495,7.32166818046212
2010.85406457942,116351.941275507,0,0,10158.077233971,127205.442797,6.22035635434856,0,0,4.74203358732044,0,124.209295585802,0,0,207.689375582713,0,40.097848102098,0,0,123.242013552116,0,91.2159469064728,0,0,98.007417850787,0,137387.178447208,10512.9823096555,116681.656802059,3.53414881480494,2.73871770967585,2.12235401578333,7.31608178482788
2010.8591356582,116352.02282999,0,0,10158.4813436856,127205.442797,6.2154447546632,0,0,4.7384678185557,0,124.616031886421,0,0,207.49924516535,0,40.2584665830558,0,0,123.123080558532,0,90.571949242175,0,0,97.9159373159899,0,137387.17844721,10514.1033475021,116680.547255112,3.53155161207079,2.73686490193867,2.12084929833712,7.31054561619641
2010.86420673697,116352.097993108,0,0,10158.8849180536,127205.442797,6.21056727812468,0,0,4.73492873857718,0,125.020214932024,0,0,207.309410068004,0,40.4194028588002,0,0,123.004298623067,0,89.9365442789458,0,0,97.824519060704,0,137387.178447212,10515.0467576326,116679.615290049,3.52897681169671,2.73500415092834,2.11934931450557,7.30503608609039
2010.87015707038,116352.178158879,0,0,10159.3577784135,127205.442797,6.20489065702165,0,0,4.73081219027169,0,125.491242910376,0,0,207.087039438098,0,40.6086335101854,0,0,122.86511417305,0,89.2017964998028,0,0,97.7173303290757,0,137387.178447215,10512.9934534006,116681.681729608,3.52632653492434,2.73265933228207,2.11766229710662,7.29858287472751
2010.87610740378,116352.249800639,0,0,10159.8298978754,127205.442797,6.19925373747389,0,0,4.72672647002117,0,125.958804530749,0,0,206.865083436249,0,40.7982687278781,0,0,122.726137726241,0,88.4785948205072,0,0,97.6102290360477,0,137387.178447217,10512.1829474843,116682.505431639,3.52353380347148,2.7303802870839,2.11594806512985,7.29217277094253
2010.88205773719,116352.313065194,0,0,10160.3012749443,127205.442797,6.19365241765055,0,0,4.72266829745064,0,126.422925542509,0,0,206.643545903457,0,40.9882910563496,0,0,122.587369316186,0,87.7667882453755,0,0,97.5032160825714,0,137387.17844722,10513.6188170072,116681.082901665,3.52048198311083,2.72821870451553,2.11418383794192,7.28581085438352
2010.88800807059,116352.368092632,0,0,10160.7719045039,127205.442797,6.1880892485651,0,0,4.7186394853587,0,126.883629668473,0,0,206.422429197966,0,41.1786832875378,0,0,122.448808994171,0,87.0662276198899,0,0,97.3962923625627,0,137387.178447222,10514.6034836917,116680.111501693,3.51748530088613,2.72603578991034,2.11243108309159,7.27947649618602
2010.89528674332,116352.424405303,0,0,10161.3465724551,127205.442797,6.18134050190326,0,0,4.71375445277114,0,127.442567928211,0,0,206.152525961774,0,41.4120564731867,0,0,122.279599817031,0,86.2243522497951,0,0,97.265621857283,0,137387.178447225,10510.9368653789,116683.793908654,3.51438914320055,2.72311797729166,2.11039945851029,7.27173344569187
2010.90256541605,116352.46886609,0,0,10161.9201186429,127205.442797,6.17463656361669,0,0,4.70890366485822,0,127.996474532044,0,0,205.88326221749,0,41.6459271784864,0,0,122.110702221686,0,85.3988180920488,0,0,97.1350877970662,0,137387.178447228,10509.7900044281,116684.956711468,3.51100457604732,2.7203323500288,2.10831267194685,7.26404856712412
2010.90984408878,116352.501731976,0,0,10162.4925431913,127205.442797,6.16796879281215,0,0,4.70408039768063,0,128.545393127518,0,0,205.614642835416,0,41.880265331711,0,0,121.942116355886,0,84.589363228386,0,0,97.0046917636536,0,137387.178447231,10514.2049420132,116680.558115777,3.50697906369225,2.71783496366579,2.10610179861121,7.25644044776467
2010.91712276151,116352.523242115,0,0,10163.0638357949,127205.442797,6.16134710528855,0,0,4.69929210676904,0,129.08936222297,0,0,205.346668922275,0,42.1150413798334,0,0,121.773842397208,0,83.7957296330075,0,0,96.8744353228369,0,137387.178447234,10516.7868164019,116677.992390587,3.50317039171673,2.71524678843007,2.10393460863827,7.248855289703
2010.92455907171,116352.533730688,0,0,10163.6463179786,127205.442797,6.15464664856926,0,0,4.6944491554581,0,129.640038451176,0,0,205.073557407528,0,42.3553240882375,0,0,121.602246372624,0,83.0009825805146,0,0,96.7415036297989,0,137387.178447237,10506.1038433381,116688.690749393,3.50082458001734,2.71192452109597,2.10202418537265,7.24104805273106
2010.9319953819,116352.532892862,0,0,10164.2276237501,127205.442797,6.14797223307102,0,0,4.68962571263087,0,130.185636876994,0,0,204.801127914201,0,42.5960030423334,0,0,121.43097629326,0,82.2222174416879,0,0,96.6087208737852,0,137387.17844724,10502.8441248293,116691.966405632,3.49762519352602,2.70898481952527,2.09994844283827,7.23332515612432
2010.9394316921,116352.520994793,0,0,10164.8077607438,127205.442797,6.14130529106665,0,0,4.68480754338464,0,130.726202625325,0,0,204.52938524158,0,42.8370482779738,0,0,121.260032360684,0,81.4591714689029,0,0,96.4760886545237,0,137387.178447243,10516.1760713739,116678.651684469,3.4925138082393,2.70689593768344,2.09750030558751,7.22574818192127
2010.94686800229,116352.49825642,0,0,10165.3867045758,127205.442797,6.13468234537296,0,0,4.68002247291575,0,131.261767378068,0,0,204.258324102771,0,43.0784304000091,0,0,121.089414831389,0,80.7115859127737,0,0,96.3436085611388,0,137387.178447245,10523.8448936303,116670.99959388,3.48806121227928,2.7045216835772,2.09518242800535,7.2181612455525
2010.95297966887,116352.471605318,0,0,10165.861610093,127205.442797,6.12929746184391,0,0,4.67613389039388,0,131.698208809264,0,0,204.036053906477,0,43.2770465349968,0,0,120.949434267698,0,80.1085643317066,0,0,96.2348423864448,0,137387.178447248,10510.4854273668,116684.37120968,3.48667331301589,2.70157028337707,2.09372290625496,7.21181053201918
2010.95909133545,116352.437948984,0,0,10166.3357206544,127205.442797,6.12391868083028,0,0,4.67224959379017,0,132.131325779017,0,0,203.814248984523,0,43.475854835906,0,0,120.80967443987,0,79.515674176675,0,0,96.1261808713981,0,137387.17844725,10505.3700196218,116689.499401085,3.48433816597857,2.69904113845903,2.09207949327791,7.20553458014312
2010.96520300203,116352.3974299,0,0,10166.8090431658,127205.442797,6.11853246978155,0,0,4.66835923477751,0,132.561142611281,0,0,203.592911821404,0,43.6748396979729,0,0,120.670135464287,0,78.9327777767991,0,0,96.0176248577453,0,137387.178447252,10515.6889347829,116679.194477593,3.48022904776026,2.6973000412562,2.09009040223582,7.19938221962193
2010.97131466861,116352.350153938,0,0,10167.2815579905,127205.442797,6.11317064829167,0,0,4.66448708854912,0,132.987672885641,0,0,203.372036779686,0,43.8739857876122,0,0,120.530817498671,0,78.35973919641,0,0,95.9091751865837,0,137387.178447255,10522.6041785356,116672.292929866,3.47651488126527,2.69538847800332,2.0881795473497,7.19322278085787
2010.97639610727,116352.305782585,0,0,10167.6737969795,127205.442797,6.10874774541985,0,0,4.66129413029372,0,133.339812842809,0,0,203.188742896924,0,44.0396742071232,0,0,120.415152378799,0,77.890705075612,0,0,95.8190881584494,0,137387.178447256,10515.8918489569,116679.015634765,3.47486294981343,2.69316727055593,2.08687246664103,7.18802768222337
2010.98147754592,116352.256911238,0,0,10168.0654834095,127205.442797,6.10433029506719,0,0,4.65810503945242,0,133.689709516873,0,0,203.005770226931,0,44.2054549884035,0,0,120.299640189136,0,77.4283164182145,0,0,95.7290756789113,0,137387.178447258,10512.7575112761,116682.160617571,3.47280168077342,2.69112954038933,2.08548630111018,7.18286772383303
2010.98655898457,116352.203614538,0,0,10168.4566187242,127205.442797,6.09991528411809,0,0,4.65491750904461,0,134.037375218002,0,0,202.82311910094,0,44.3713196304904,0,0,120.184280998781,0,76.972497785487,0,0,95.6391382110008,0,137387.17844726,10514.6801679119,116680.248993481,3.47016182527881,2.68935024810808,2.0839878937337,7.17775273537972
2010.99164042322,116352.145957184,0,0,10168.8471974169,127205.442797,6.09551159926349,0,0,4.65173831878034,0,134.382819398252,0,0,202.640787706137,0,44.537259745343,0,0,120.069074886721,0,76.5231745295704,0,0,95.5492762154158,0,137387.178447262,10516.2912381071,116678.648915938,3.46755988776195,2.68755698067045,2.08249770431978,7.17264547878887
2010.99373031741,116352.12099319,0,0,10169.0076717522,127205.442797,6.09370591848475,0,0,4.6504348650471,0,134.524251126022,0,0,202.565890786461,0,44.6055275657959,0,0,120.021737358535,0,76.3402446558064,0,0,95.5123397817539,0,137387.178447263,10515.5523270724,116679.392232146,3.46665126823859,2.68674886230861,2.08191662696159,7.17053812232664
2010.99582021161,116352.095308834,0,0,10169.1680521742,127205.442797,6.09190165598422,0,0,4.64913244112728,0,134.665309911339,0,0,202.491047966346,0,44.673806174269,0,0,119.974425739845,0,76.1583958808026,0,0,95.4754162224312,0,137387.178447264,10514.993172793,116679.95580343,3.4657223802014,2.6859501570601,2.08133173902528,7.16843359914784
2010.9979101058,116352.068908946,0,0,10169.3283386468,127205.442797,6.09009885278308,0,0,4.64783107803036,0,134.805996529067,0,0,202.416259215063,0,44.7420950009621,0,0,119.927140035427,0,75.9776231268319,0,0,95.4385055686685,0,137387.178447264,10514.5750729458,116680.378329044,3.46477767532044,2.68515890161488,2.08074390856938,7.16633162417244
2011,116352.041798337,0,0,10169.4885311339,127205.442797,6.08829755155527,0,0,4.64653080805217,0,134.946311750798,0,0,202.34152450049,0,44.8103934788237,0,0,119.879880250016,0,75.7979213381655,0,0,95.4016078515495,0,137387.178447265,10514.2587199107,116680.69911349,3.46382167037266,2.68437310282172,2.08015401707037,7.1642319086708
2011,116352.041798337,0,0,10169.4885311339,127205.442797,2.18827898086132,0,0,4.64653080805217,0,48.5029148211711,0,0,202.34152450049,0,16.1059214572694,0,0,119.879880250016,0,194.845808860041,0,0,95.4016078515495,0,137387.178447265,10514.2587199107,116680.69911349,3.46382167037266,2.68437310282172,2.08015401707037,7.1642319086708
2011.00093327022,116352.272477727,0,0,10169.560036871,127205.442797,2.29665611117104,0,0,4.64595051182497,0,48.526941753433,0,0,202.308168159013,0,16.1168851412828,0,0,119.858784133314,0,194.471761723276,0,0,95.3851348688279,0,137387.178447265,10514.1416203307,116680.824137656,3.4575494540707,2.68392281442609,2.07988891971013,7.16329492545585
2011.00186654043,116352.502411282,0,0,10169.6315238602,127205.442797,2.40197736643504,0,0,4.6453704371263,0,48.5539795550453,0,0,202.27482258515,0,16.1278514467752,0,0,119.837693186695,0,194.098502805579,0,0,95.3686644748355,0,137387.178447266,10514.0381471555,116680.935478452,3.45152982504281,2.6832835585811,2.07961691463455,7.16235819529383
2011.00279981065,116352.731600622,0,0,10169.7029921031,127205.442797,2.50432827819752,0,0,4.64479058199296,0,48.5839403337018,0,0,202.24148777603,0,16.1388222887657,0,0,119.816607410569,0,193.7260309336,0,0,95.3521966723132,0,137387.178447266,10513.9467311577,116681.034705414,3.44575195042471,2.68247201196043,2.07933221033406,7.1614213568237
2011.00373308087,116352.960047381,0,0,10169.7744416159,127205.442797,2.60379202896045,0,0,4.64421092961012,0,48.6167385944456,0,0,202.208163729139,0,16.1497995253905,0,0,119.795526805344,0,193.354344926027,0,0,95.3357314639963,0,137387.178447266,10513.8659483617,116681.123242838,3.44020543829869,2.68150383058334,2.07902972497824,7.16048390766415
2011.00839943196,116354.091219783,0,0,10170.1314242663,127205.442797,3.06064348055699,0,0,4.64129788792351,0,48.8203522207977,0,0,202.041706601564,0,16.204845488675,0,0,119.690201357237,0,191.507661483369,0,0,95.2534444309318,0,137387.178447268,10513.4994493244,116681.527675442,3.41557706507722,2.67493126179246,2.07693207446751,7.15584893593533
2011.01306578304,116355.204071365,0,0,10170.4879409055,127205.442797,3.45646832477104,0,0,4.63838994569279,0,49.0834422317723,0,0,201.875515788309,0,16.2602976087651,0,0,119.585005243821,0,189.680442925673,0,0,95.1712226606871,0,137387.17844727,10513.3142768432,116681.749430914,3.39542495516811,2.66618516371858,2.07408785826873,7.151008370459
2011.01773213413,116356.298804762,0,0,10170.8439943077,127205.442797,3.79922977538775,0,0,4.63548945669952,0,49.3978258932104,0,0,201.709585790106,0,16.3163285715568,0,0,119.479938502927,0,187.872533453634,0,0,95.0890664865071,0,137387.178447271,10513.3512691767,116681.747727362,3.37890266715384,2.6561513659254,2.0706547769602,7.14570875761252
2011.02239848522,116357.375703656,0,0,10171.1996504351,127205.442797,4.09602147564356,0,0,4.6325307539508,0,49.7561298387841,0,0,201.543915966949,0,16.3730920683384,0,0,119.375001153818,0,186.083775417618,0,0,95.0069762341421,0,137387.178447273,10513.395157144,116681.737869502,3.36525284386853,2.64578429238044,2.06636117603416,7.13998915058559
2011.02795645476,116358.635484463,0,0,10171.6228324131,127205.442797,4.39809708450591,0,0,4.62885743270983,0,50.2313021506696,0,0,201.346915727114,0,16.441838852888,0,0,119.250181843135,0,183.977999904861,0,0,94.9092871279115,0,137387.178447275,10513.2642820881,116681.907690611,3.35188668362444,2.63394532449551,2.05996083328861,7.13264857038639
2011.03351442431,116359.870763424,0,0,10172.0455990083,127205.442797,4.65210150103854,0,0,4.62499945942822,0,50.7509888106297,0,0,201.150237539196,0,16.5119796566391,0,0,119.125546028165,0,181.898889064218,0,0,94.8116925088992,0,137387.178447277,10513.2085698234,116682.000726064,3.3410612982868,2.62268183216416,2.05298557182717,7.12438952317433
2011.03907239385,116361.081996895,0,0,10172.4680511612,127205.442797,4.86520968821044,0,0,4.62089076639453,0,51.3076969751457,0,0,200.953846274726,0,16.5836553366231,0,0,119.001093491696,0,179.846163560945,0,0,94.7141928499824,0,137387.178447279,10513.2758223561,116681.969260131,3.33224119604618,2.61209875696836,2.0458728598725,7.11511881394274
2011.0446303634,116362.269648844,0,0,10172.8902983368,127205.442797,5.04388158087464,0,0,4.61647332786109,0,51.8946588091168,0,0,200.757690446014,0,16.6569890965899,0,0,118.876823854691,0,177.819544125617,0,0,94.6167885786531,0,137387.17844728,10513.3251418265,116681.954259155,3.32491652053515,2.60252243949506,2.03864060208927,7.1049335729607
2011.05210128421,116363.829682095,0,0,10173.4577123448,127205.442797,5.23951506411541,0,0,4.60999338786808,0,52.7211371906257,0,0,200.494288469429,0,16.758350375919,0,0,118.710069896101,0,175.136037730081,0,0,94.4860104458097,0,137387.178447283,10513.0990884174,116682.224243528,3.31671725273454,2.59159109713278,2.02882170493587,7.08995211892421
2011.05957220503,116365.34895931,0,0,10174.0251518524,127205.442797,5.39255806068125,0,0,4.60281797632759,0,53.5816629347394,0,0,200.231055369649,0,16.8630367629673,0,0,118.543643294654,0,172.498505387804,0,0,94.3554060509038,0,137387.178447285,10513.0304812379,116682.334460666,3.31002764545631,2.58221444364528,2.01961601291045,7.07361411587693
2011.06704312585,116366.828494851,0,0,10174.5928193165,127205.442797,5.51093350862243,0,0,4.59490674959197,0,54.4678788905322,0,0,199.9678312118,0,16.9711543840111,0,0,118.377541343992,0,169.906260821607,0,0,94.2249759220683,0,137387.178447288,10513.3146663228,116682.089748738,3.30448894412834,2.57398013096272,2.01130389803173,7.05622609054562
2011.07451404667,116368.269174638,0,0,10175.1608279118,127205.442797,5.60213386503034,0,0,4.58631132175091,0,55.3719926741592,0,0,199.704454768117,0,17.0827955802358,0,0,118.211760252938,0,167.358625699027,0,0,94.0947202893742,0,137387.17844729,10513.4775482619,116681.96432566,3.29968951792353,2.56699149583435,2.00377669912976,7.03808249192535
2011.0834974582,116369.951229088,0,0,10175.8443840562,127205.442797,5.68440728148071,0,0,4.57516724758637,0,56.4739622494334,0,0,199.387362810934,0,17.2217852612711,0,0,118.012835045445,0,164.353338575897,0,0,93.9383253838471,0,137387.178447293,10511.5368466178,116683.947463864,3.2946365334593,2.5601518887502,1.99572136641472,7.01559385913575
2011.09248086973,116371.579688897,0,0,10176.5286583547,127205.442797,5.74231863574257,0,0,4.56326496017215,0,57.5863670009789,0,0,199.069610351523,0,17.365943997384,0,0,117.8143584082,0,161.410403925341,0,0,93.7821824694237,0,137387.178447296,10511.0616522618,116684.462765049,3.28996535658992,2.55439919129001,1.98879380151845,6.99283847253849
2011.10146428127,116373.155810214,0,0,10177.2136792478,127205.442797,5.78110845719584,0,0,4.55078824410547,0,58.7038978362404,0,0,198.750995749783,0,17.5152404288932,0,0,117.616320450018,0,158.528665519796,0,0,93.6262908522293,0,137387.178447299,10514.0439391845,116681.518629518,3.28535590381467,2.54948164423339,1.98276637101774,6.97024151410691
2011.1104476928,116374.68072567,0,0,10177.8993982953,127205.442797,5.80602544662246,0,0,4.53790047161355,0,59.8213386601866,0,0,198.431416379167,0,17.6696446841469,0,0,117.41871000817,0,155.706987995002,0,0,93.4706493897023,0,137387.178447302,10515.5111894961,116680.087406488,3.28111569989619,2.54511201681556,1.97758975727871,6.9480006806138
2011.11671654344,116375.715079759,0,0,10178.3782762365,127205.442797,5.81743028984763,0,0,4.52874805640402,0,60.5988906352436,0,0,198.207804446475,0,17.7803888632856,0,0,117.281059499343,0,153.7729329091,0,0,93.3621863052807,0,137387.178447304,10512.3701098816,116683.25222415,3.27863448144395,2.54221023615536,1.97448283492254,6.93275255699056
2011.12298539408,116376.725371635,0,0,10178.8574243544,127205.442797,5.82464196659209,0,0,4.51952974898339,0,61.37395355303,0,0,197.983668914395,0,17.8935541880895,0,0,117.143607653788,0,151.867201112918,0,0,93.2538438724095,0,137387.178447306,10511.2019312865,116684.443462468,3.27599319666939,2.53955782197231,1.97162431728506,6.91784505243334
2011.12925424473,116377.711935072,0,0,10179.3368018208,127205.442797,5.82841427773696,0,0,4.51029542238232,0,62.1458459875422,0,0,197.759005279649,0,18.009107125532,0,0,117.006350483903,0,149.989419993075,0,0,93.1456215372463,0,137387.178447308,10513.8437706926,116681.824198179,3.27297995288578,2.53721086384691,1.9689280098644,6.90332644609573
2011.13552309537,116378.675089958,0,0,10179.8163610896,127205.442797,5.82943334184433,0,0,4.50109314678995,0,62.9139646050125,0,0,197.533817484683,0,18.1270131763595,0,0,116.869284090947,0,148.13922137479,0,0,93.0375187319752,0,137387.178447309,10515.5776336697,116680.112123936,3.27009184218073,2.53491862363231,1.96645178949639,6.88919428528316
2011.14179194601,116379.615148426,0,0,10180.2960525606,127205.442797,5.82827100382893,0,0,4.49196517545761,0,63.6778258677164,0,0,197.30811728539,0,18.2472358389158,0,0,116.732404649146,0,146.316241319603,0,0,92.9295348734322,0,137387.178447311,10512.3441688401,116683.366336084,3.2677571792628,2.53246627215431,1.96424582862067,6.87543994479601
2011.14806079665,116380.532424109,0,0,10180.7758316581,127205.442797,5.82532655695625,0,0,4.48293919119269,0,64.4371164847833,0,0,197.081925990669,0,18.3697353905899,0,0,116.595708351463,0,144.520119915095,0,0,92.8216693525671,0,137387.178447313,10511.1416318574,116684.589149604,3.26521563826776,2.53017078751353,1.96213369334131,6.86211256993509
2011.15432964729,116381.427220819,0,0,10181.2556500615,127205.442797,5.82095573983005,0,0,4.47404163459988,0,65.1915724477303,0,0,196.855269734221,0,18.4944717911893,0,0,116.459191547231,0,142.750501658383,0,0,92.7139215663946,0,137387.178447315,10513.8611728603,116681.889598722,3.26225909236814,2.52810907408715,1.96005069760493,6.84922370604467
2011.16059849794,116382.299831818,0,0,10181.7354550861,127205.442797,5.81548657006045,0,0,4.46530105056731,0,65.9409635958433,0,0,196.628176686342,0,18.621405020739,0,0,116.322850790216,0,141.007035451758,0,0,92.6062909307828,0,137387.178447317,10515.6460320947,116680.124119902,3.25940741922099,2.52603810612876,1.95807787950619,6.8367387533681
