,name,LowerSens,UpperSens,MeanSens,LowerSpec,UpperSpec,MeanSpec,Algs
0,CATT_wb+CTC+CATT_4_Dilution,0.42383574084176,0.769976612392064,0.5830402286592,0.999767432940516,0.999830697080458,0.999799058676578,Kat
0,CATT_wb+CTC+MaECT+CATT_4_Dilution,0.428764751142629,0.769998152378973,0.584547292820275,0.999767400787646,0.999830644050421,0.999799016087214,Kat
0,CATT_wb+CTC+MaECT_bc+CATT_4_Dilution,0.4303480524166,0.769997871727678,0.584821660807987,0.999767400787646,0.999830644050421,0.999799016087214,Kat
0,CATT_wb+CTC+QBC+CATT_4_Dilution,0.428764751142629,0.769998152378973,0.584547292820275,0.999767400787646,0.999830644050421,0.999799016087214,Kat
0,CATT_wb+MaECT+CATT_4_Dilution,0.42691362183296,0.769994751076628,0.5839894929024,0.999767432940516,0.999830697080458,0.999799058676578,Kat
0,CATT_wb+MaECT+MaECT_bc+CATT_4_Dilution,0.430628139586799,0.769999522347973,0.584908043854118,0.999767400787646,0.999830644050421,0.999799016087214,Kat
0,CATT_wb+MaECT+QBC+CATT_4_Dilution,0.429725050011884,0.769999585335054,0.584766572860454,0.999767400787646,0.999830644050421,0.999799016087214,Kat
0,CATT_wb+MaECT_bc+CATT_4_Dilution,0.42980813970128,0.769993953771812,0.5846019214464,0.999767432940516,0.999830697080458,0.999799058676578,Kat
0,CATT_wb+MaECT_bc+QBC+CATT_4_Dilution,0.430628139586799,0.769999522347973,0.584908043854118,0.999767400787646,0.999830644050421,0.999799016087214,Kat
0,CATT_wb+QBC+CATT_4_Dilution,0.42691362183296,0.769994751076628,0.5839894929024,0.999767432940516,0.999830697080458,0.999799058676578,Kat
0,CATT_wb+CTC+CATT_8_Dilution,0.40990523692296,0.7549752336896,0.5669360206848,0.999864207550352,0.999864285404652,0.999864246477502,Kat
0,CATT_wb+CTC+MaECT+CATT_8_Dilution,0.424418433919964,0.768813043461478,0.580827220778189,0.999864143461861,0.999864221290468,0.999864182376164,Kat
0,CATT_wb+CTC+MaECT_bc+CATT_8_Dilution,0.429080376559989,0.768632746265754,0.583356177882317,0.999864143461861,0.999864221290468,0.999864182376164,Kat
0,CATT_wb+CTC+QBC+CATT_8_Dilution,0.424418433919964,0.768813043461478,0.580827220778189,0.999864143461861,0.999864221290468,0.999864182376164,Kat
0,CATT_wb+MaECT+CATT_8_Dilution,0.41896788650816,0.7666279643792,0.5756857606656,0.999864207550352,0.999864285404652,0.999864246477502,Kat
0,CATT_wb+MaECT+MaECT_bc+CATT_8_Dilution,0.429905077672243,0.769693144758507,0.58415240422057,0.999864143461861,0.999864221290468,0.999864182376164,Kat
0,CATT_wb+MaECT+QBC+CATT_8_Dilution,0.427245980590546,0.769733609185957,0.582848410713754,0.999864143461861,0.999864221290468,0.999864182376164,Kat
0,CATT_wb+MaECT_bc+CATT_8_Dilution,0.42749063356488,0.7661157564368,0.5813307542016,0.999864207550352,0.999864285404652,0.999864246477502,Kat
0,CATT_wb+MaECT_bc+QBC+CATT_8_Dilution,0.429905077672243,0.769693144758507,0.58415240422057,0.999864143461861,0.999864221290468,0.999864182376164,Kat
0,CATT_wb+QBC+CATT_8_Dilution,0.41896788650816,0.7666279643792,0.5756857606656,0.999864207550352,0.999864285404652,0.999864246477502,Kat
0,CATT_wb+CTC+CATT_16_Dilution,0.38642238745984,0.7442736312704,0.550490982912,0.999906999044497,0.999971636323154,0.99993931121796,Kat
0,CATT_wb+CTC+MaECT+CATT_16_Dilution,0.41709178488747,0.767967616870362,0.577028417052672,0.999906920834813,0.999971536783167,0.999939222345258,Kat
0,CATT_wb+CTC+MaECT_bc+CATT_16_Dilution,0.426943437258845,0.767658900445607,0.581859679444992,0.999906920834813,0.999971536783167,0.999939222345258,Kat
0,CATT_wb+CTC+QBC+CATT_16_Dilution,0.41709178488747,0.767967616870362,0.577028417052672,0.999906920834813,0.999971536783167,0.999939222345258,Kat
0,CATT_wb+MaECT+CATT_16_Dilution,0.40557364696064,0.7642261842908,0.567206288064,0.999906999044497,0.999971636323154,0.99993931121796,Kat
0,CATT_wb+MaECT+MaECT_bc+CATT_16_Dilution,0.428686201873418,0.769474582770463,0.583380772213824,0.999906920834813,0.999971536783167,0.999939222345258,Kat
0,CATT_wb+MaECT+QBC+CATT_16_Dilution,0.42306697785172,0.769543868558973,0.580889652542784,0.999906920834813,0.999971536783167,0.999939222345258,Kat
0,CATT_wb+MaECT_bc+CATT_16_Dilution,0.42358398036352,0.7633491489932,0.577990355904,0.999906999044497,0.999971636323154,0.99993931121796,Kat
0,CATT_wb+MaECT_bc+QBC+CATT_16_Dilution,0.428686201873418,0.769474582770463,0.583380772213824,0.999906920834813,0.999971536783167,0.999939222345258,Kat
0,CATT_wb+QBC+CATT_16_Dilution,0.40557364696064,0.7642261842908,0.567206288064,0.999906999044497,0.999971636323154,0.99993931121796,Kat
0,RDT1_SD+CTC+CATT_4_Dilution,0.42484063147856,0.76997376630944,0.583075913472,0.999767530588281,0.999830825869943,0.999799175062158,Kat
0,RDT1_SD+CTC+MaECT+CATT_4_Dilution,0.429078277021311,0.769997927538446,0.584555536012032,0.999767498403187,0.999830772797406,0.999799132434387,Kat
0,RDT1_SD+CTC+MaECT_bc+CATT_4_Dilution,0.430439497464549,0.769997612734159,0.584824908125952,0.999767498403187,0.999830772797406,0.999799132434387,Kat
0,RDT1_SD+CTC+QBC+CATT_4_Dilution,0.429078277021311,0.769997927538446,0.584555536012032,0.999767498403187,0.999830772797406,0.999799132434387,Kat
0,RDT1_SD+MaECT+CATT_4_Dilution,0.42748679528576,0.76999411232513,0.584007892884,0.999767530588281,0.999830825869943,0.999799175062158,Kat
0,RDT1_SD+MaECT+MaECT_bc+CATT_4_Dilution,0.430680298371004,0.769999464221587,0.584909718252444,0.999767498403187,0.999830772797406,0.999799132434387,Kat
0,RDT1_SD+MaECT+QBC+CATT_4_Dilution,0.429903880129157,0.769999534873685,0.584770823256204,0.999767498403187,0.999830772797406,0.999799132434387,Kat
0,RDT1_SD+MaECT_bc+CATT_4_Dilution,0.42997531529168,0.76999321799477,0.584609169924,0.999767530588281,0.999830825869943,0.999799175062158,Kat
0,RDT1_SD+MaECT_bc+QBC+CATT_4_Dilution,0.430680298371004,0.769999464221587,0.584909718252444,0.999767498403187,0.999830772797406,0.999799132434387,Kat
0,RDT1_SD+QBC+CATT_4_Dilution,0.42748679528576,0.76999411232513,0.584007892884,0.999767530588281,0.999830825869943,0.999799175062158,Kat
0,RDT1_SD+CTC+CATT_8_Dilution,0.41286408157576,0.753146841216,0.567264941568,0.999864402186101,0.999864441113251,0.999864421649676,Kat
0,RDT1_SD+CTC+MaECT+CATT_8_Dilution,0.425341593451637,0.768668600456064,0.580903201502208,0.99986433803338,0.999864376947684,0.999864357490532,Kat
0,RDT1_SD+CTC+MaECT_bc+CATT_8_Dilution,0.429349631423394,0.768466362550656,0.583386109682688,0.99986433803338,0.999864376947684,0.999864357490532,Kat
